069,-13,17,07
069,-13,17,07
069,-13,17,07
070,-13,17,07
070,-12,17,07
070,-12,17,07
070,-12,17,07
070,-12,17,07
070,-12,17,07
071,-11,17,07
071,-11,17,07
071,-11,17,07
071,-11,17,07
071,-11,17,07
071,-11,17,07
072,-10,17,07
072,-10,17,07
072,-10,17,07
072,-10,17,07
072,-10,17,07
072,-9,17,07
073,-9,17,07
073,-9,17,07
073,-9,17,07
073,-9,17,07
073,-8,17,07
073,-8,17,07
073,-8,17,07
074,-8,17,07
074,-8,17,07
074,-7,17,07
074,-7,17,07
074,-7,17,07
074,-7,17,07
075,-7,17,07
075,-6,17,07
075,-6,17,07
075,-6,17,07
075,-6,17,07
075,-6,17,07
076,-6,17,07
076,-5,17,07
076,-5,17,07
076,-5,17,07
076,-5,17,07
076,-5,17,07
076,-4,17,07
077,-4,17,07
077,-4,17,07
077,-4,17,07
077,-4,17,07
077,-3,17,07
077,-3,17,07
078,-3,17,07
078,-3,17,07
078,-3,17,07
078,-2,17,07
078,-2,17,07
078,-2,17,07
078,-2,17,07
079,-2,17,07
079,-1,17,07
079,-1,17,07
079,-1,17,07
079,-1,17,07
079,-1,17,07
079,00,17,07
080,00,17,07
080,00,17,07
080,00,17,07
080,00,17,07
080,00,17,07
080,00,17,07
081,00,17,07
081,00,17,07
081,00,17,07
081,01,17,07
081,01,17,07
081,01,17,07
081,01,17,07
082,01,17,07
082,02,17,07
082,02,17,07
082,02,17,07
082,02,17,07
082,02,17,07
082,03,17,07
083,03,17,07
083,03,17,07
083,03,17,07
083,03,17,07
083,04,17,07
083,04,17,07
084,04,17,07
084,04,17,07
084,04,17,07
084,05,17,07
084,05,17,07
084,05,17,07
084,05,17,07
085,05,17,07
085,06,17,07
085,06,17,07
085,06,17,07
085,06,17,07
085,06,17,07
085,07,17,07
086,07,17,07
086,07,17,07
086,07,17,07
086,07,17,07
086,08,17,07
086,08,17,07
086,08,17,07
087,08,17,07
087,08,17,07
087,09,17,07
087,09,17,07
087,09,17,07
087,09,17,07
088,09,17,07
088,10,17,07
088,10,17,07
088,10,17,07
088,10,17,07
088,10,17,07
088,11,17,07
089,11,17,07
089,11,17,07
089,11,17,07
089,11,17,07
089,12,17,07
089,12,17,07
089,12,17,07
090,12,17,07
090,12,17,07
090,13,17,07
090,13,17,07
090,13,17,07
090,13,17,07
091,13,17,07
091,14,17,07
091,14,17,07
091,14,17,07
091,14,17,07
091,14,17,07
091,15,17,07
092,15,17,07
092,15,17,07
092,15,17,07
092,15,17,07
092,16,17,07
092,16,17,07
092,16,17,07
093,16,17,07
093,16,17,07
093,17,17,07
093,17,17,07
093,17,17,07
093,17,17,07
094,17,17,07
094,18,17,07
094,18,17,07
094,18,17,07
094,18,17,07
094,18,17,07
094,19,17,07
095,19,17,07
095,19,17,07
095,19,17,07
095,19,17,07
095,20,17,07
095,20,17,07
096,20,17,07
096,20,17,07
096,20,17,07
096,21,17,07
096,21,17,07
096,21,17,07
097,21,17,07
097,21,17,07
097,22,17,07
097,22,17,07
097,22,17,07
097,22,17,07
097,22,17,07
098,22,17,07
098,23,17,07
098,23,17,07
098,23,17,07
098,23,17,07
098,23,17,07
099,24,17,07
099,24,17,07
099,24,17,07
099,24,17,07
099,24,17,07
099,25,17,07
100,25,17,07
100,25,17,07
100,25,17,07
100,25,17,07
100,26,17,07
100,26,17,07
101,26,17,07
101,26,17,07
101,26,17,07
101,27,17,07
101,27,17,07
101,27,17,07
102,27,17,07
102,27,17,07
102,28,17,07
102,28,17,07
102,28,17,07
103,28,17,07
103,28,17,07
103,29,17,07
103,29,17,07
103,29,17,07
103,29,17,07
104,29,17,07
104,30,17,07
104,30,17,07
104,30,17,07
104,30,17,07
104,30,17,07
105,31,17,07
105,31,17,07
105,31,17,07
105,31,17,07
105,31,17,07
106,31,17,07
106,32,17,07
106,32,17,07
106,32,17,07
106,32,17,07
106,32,17,07
107,33,17,07
107,33,17,07
107,33,17,07
107,33,17,07
107,33,17,07
108,34,17,07
108,34,17,07
108,34,17,07
108,34,17,07
108,34,17,07
109,35,17,07
109,35,17,07
109,35,17,07
109,35,17,07
109,35,17,07
110,35,17,07
110,36,17,07
110,36,17,07
110,36,17,07
110,36,17,07
111,36,17,07
111,37,17,07
111,37,17,07
111,37,17,07
111,37,17,07
112,37,17,07
112,38,17,07
112,38,17,07
112,38,17,07
112,38,17,07
113,38,17,07
113,38,17,07
113,39,17,07
113,39,17,07
114,39,17,07
114,39,17,07
114,39,17,07
114,40,17,07
114,40,17,07
115,40,17,07
115,40,17,07
115,40,17,07
115,40,17,07
116,41,17,07
116,41,17,07
116,41,17,07
116,41,17,07
116,41,17,07
117,42,17,07
117,42,17,07
117,42,17,07
117,42,17,07
118,42,17,07
118,42,17,07
118,43,17,07
118,43,17,07
119,43,17,07
119,43,17,07
119,43,17,07
119,43,17,07
120,44,17,07
120,44,17,07
120,44,17,07
120,44,17,07
121,44,17,07
121,45,17,07
121,45,17,07
121,45,17,07
122,45,17,07
122,45,17,07
122,45,17,07
122,46,17,07
123,46,17,07
123,46,17,07
123,46,17,07
123,46,17,07
124,46,17,07
124,47,17,07
124,47,17,07
125,47,17,07
125,47,17,07
125,47,17,07
125,47,17,07
126,48,17,07
126,48,17,07
126,48,17,07
126,48,17,07
127,48,17,07
127,48,17,07
127,48,17,07
128,49,17,07
128,49,17,07
128,49,17,07
129,49,17,07
129,49,17,07
129,49,17,07
129,50,17,07
130,50,17,07
130,50,17,07
130,50,17,07
131,50,17,07
131,50,17,07
131,50,17,07
132,51,17,07
132,51,17,07
132,51,17,07
133,51,17,07
133,51,17,07
133,51,17,07
134,52,17,07
134,52,17,07
134,52,17,07
134,52,17,07
135,52,17,07
135,52,17,07
136,52,17,07
136,53,17,07
136,53,17,07
137,53,17,07
137,53,17,07
137,53,17,07
138,53,17,07
138,53,17,07
138,53,17,07
139,54,17,07
139,54,17,07
139,54,17,07
140,54,17,07
140,54,17,07
140,54,17,07
141,54,17,07
141,54,17,07
142,55,17,07
142,55,17,07
142,55,17,07
143,55,17,07
143,55,17,07
143,55,17,07
144,55,17,07
144,55,17,07
145,56,17,07
145,56,17,07
145,56,17,07
146,56,17,07
146,56,17,07
147,56,17,07
147,56,17,07
147,56,17,07
148,56,17,07
148,57,17,07
149,57,17,07
149,57,17,07
150,57,17,07
150,57,17,07
150,57,17,07
151,57,17,07
151,57,17,07
152,57,17,07
152,57,17,07
153,58,17,07
153,58,17,07
153,58,17,07
154,58,17,07
154,58,17,07
155,58,17,07
155,58,17,07
156,58,17,07
156,58,17,07
157,58,17,07
157,58,17,07
157,58,17,07
158,58,17,07
158,59,17,07
159,59,17,07
159,59,17,07
160,59,17,07
160,59,17,07
161,59,17,07
161,59,17,07
162,59,17,07
162,59,17,07
163,59,17,07
163,59,17,07
164,59,17,07
164,59,17,07
165,59,17,07
165,59,17,07
165,59,17,07
166,60,17,07
166,60,17,07
167,60,17,07
167,60,17,07
168,60,17,07
168,60,17,07
169,60,17,07
169,60,17,07
170,60,17,07
170,60,17,07
171,60,17,07
171,60,17,07
172,60,17,07
172,60,17,07
173,60,17,07
173,60,17,07
174,60,17,07
174,60,17,07
175,60,17,07
175,60,17,07
176,60,17,07
176,60,17,07
177,60,17,07
177,60,17,07
178,60,17,07
178,60,17,07
179,60,17,07
179,60,17,07
180,60,17,07
180,60,17,07
181,60,17,07
181,60,17,07
182,60,17,07
182,60,17,07
183,60,17,07
184,60,17,07
184,60,17,07
185,60,17,07
185,60,17,07
186,60,17,07
186,60,17,07
187,60,17,07
187,60,17,07
188,60,17,07
188,60,17,07
189,60,17,07
189,60,17,07
190,60,17,07
190,60,17,07
191,60,17,07
191,60,17,07
191,60,17,07
192,60,17,07
192,60,17,07
193,60,17,07
193,60,17,07
194,59,17,07
194,59,17,07
195,59,17,07
195,59,17,07
196,59,17,07
196,59,17,07
197,59,17,07
197,59,17,07
198,59,17,07
198,59,17,07
199,59,17,07
199,59,17,07
200,59,17,07
200,59,17,07
201,59,17,07
201,59,17,07
201,58,17,07
202,58,17,07
202,58,17,07
203,58,17,07
203,58,17,07
204,58,17,07
204,58,17,07
205,58,17,07
205,58,17,07
206,58,17,07
206,58,17,07
206,58,17,07
207,57,17,07
207,57,17,07
208,57,17,07
208,57,17,07
209,57,17,07
209,57,17,07
209,57,17,07
210,57,17,07
210,57,17,07
211,57,17,07
