28.7,89.2,0
27.9,94.5,0
27.9,94.5,0
26.7,97.4,0
26.2,97.7,0
25.9,98.5,0
25.9,98.8,0
26.5,98,0
29.2,83,0
31.2,78.9,0
32.8,69.5,0
34.5,64.7,1
36.3,58.4,1
37.3,56.8,1
37.9,54.4,1
38.9,50.2,1
38.3,52,0
36.5,66,0
35,69.5,0
33.6,68.7,0
31.8,74.2,1
31,79.9,1
30.5,81.7,1
29.8,85.3,0
29.1,89.2,0
28.3,94.1,0
28,95,0
28.7,88.1,0
28.2,90.5,0
27.8,86.3,0
27.4,89.6,0
28.3,84.3,0
30.4,76.7,1
31.2,71.4,1
32.4,70.7,0
34.8,66.6,0
34.7,66.1,0
35.9,62.9,1
37.2,62.1,1
37.4,58.2,1
37.6,54.2,1
37.7,54.4,0
36.3,66.3,0
33.4,72.5,0
31.2,77.9,1
30.7,78.6,1
30.2,80,1
29.6,83.9,0
29.3,85.3,0
28.4,90.1,0
28.4,90.6,0
28.4,90.4,0
28.9,88.4,0
29.1,87.3,0
28.2,91.8,0
29.4,86,0
31,79,1
32.2,74.6,1
33.4,70.1,0
34.6,65.9,0
35.5,64.2,1
36.1,59.8,1
37.9,55.2,1
37.8,54.1,1
38.4,49,1
35.3,67.9,0
32.9,70.7,0
32,72.2,1
31,74.3,1
30.3,77,1
30,79.4,0
29.9,80.9,0
29.4,83.4,0
28.6,86.9,0
28.1,88.1,0
28.4,87.9,0
28.2,88.4,0
27.8,92.2,0
27.2,93.4,0
27.9,91.7,0
29.3,85.3,0
30.3,81.7,0
31.6,77.6,0
33,73.3,0
33.5,68.6,1
34.2,70.5,1
34.1,71.4,1
32.6,77.9,1
32.6,79,1
32.3,77.6,1
32.1,75.7,1
30.6,83.2,1
29.4,86.1,0
28.2,95.6,0
27.3,97.9,0
27.2,98,0
27,98.5,0
26.7,99,0
27.1,98.2,0
27,98.3,0
27.1,98.5,0
27.1,98.8,0
27.3,98.7,0
27.5,98.9,0
28,98.4,0
29.6,95.1,0
30.6,87,0
32.4,75.4,0
32.4,72.1,1
33.1,71.2,1
33.4,67,0
34.5,67.9,0
34,67.6,1
33.1,71.4,1
31.8,72.7,1
30.8,78.6,1
29.4,87.9,0
28.6,93.3,0
28.5,96.6,0
28.1,97.6,0
27.9,98.3,0
27.7,98.4,0
27.6,99,0
27.9,98.8,0
27.5,99,0
27.3,99,0
27.5,99,0
27.6,99,0
28.2,97.9,0
28.9,96.3,0
30,88.6,0
31.5,82.9,0
31.8,81.7,0
31.5,79.9,0
33.9,71.9,1
34.8,64.2,1
34.7,63.3,1
35,64.4,1
34,67.3,1
32.1,77.5,1
30.5,82.3,0
29.4,92.5,0
29.1,95.6,0
28.6,96.7,0
28,97.3,0
27.6,97.9,0
26.9,98.9,0
26.6,99,0
27,97.1,0
26.6,97.8,0
26.6,97.3,0
27.1,96.8,0
29.1,88.1,0
30.3,85.3,0
31.3,80.5,0
31.9,82.1,0
33.1,75.4,1
32.5,81.9,1
34.6,74.2,1
33.3,74.9,1
34.1,72.7,1
34,69.4,1
33.2,70.6,0
31.8,76.1,0
30.2,80.8,1
29.2,84.3,1
28.6,90.2,0
28,94.2,0
27.6,96.6,0
27.4,96.8,0
27.4,97.2,0
27.5,98,0
27.2,98.8,0
26.9,99,0
27,99,0
27.2,99,0
28.1,96.9,0
29.3,89.1,0
30.3,84,0
32.5,75.4,0
33.4,71.3,1
34.3,63.4,1
34.5,61.6,1
34.9,60.2,0
35,56.2,0
33.9,56.6,1
32.7,60.5,1
31.7,68,1
30,78.8,0
28.6,92.1,1
28.2,95,0
27.5,97.6,0
27.4,98,0
26.9,98.7,0
26.8,99,0
26.6,99,0
26.6,99,0
26.2,99,0
26.4,99,0
26.7,99,0
