9,2325,40
10,3100,200
11,3100,200
12,3750,400
13,2650,100
14,3800,1000
15,2650,100
16,3800,1000
17,2650,100
18,2000,20
9,2650,100
10,2650,100
11,3800,1000
12,3800,1000
13,3750,400
14,2650,100
15,3800,1000
16,3100,200
17,3100,200
18,3750,400
9,3100,200
10,3750,400
11,3100,200
12,2650,100
13,3800,1000
14,3800,1000
15,3800,1000
16,3800,1000
17,2650,100
18,0,0
9,2325,40
10,3100,200
11,3100,200
12,3750,400
13,2650,100
14,3800,1000
15,2650,100
16,3800,1000
17,2650,100
18,2000,20
9,2650,100
10,2650,100
11,3800,1000
12,3800,1000
13,3750,400
14,2650,100
15,3800,1000
16,3100,200
17,3100,200
18,3750,400
9,3100,200
10,3750,400
11,3100,200
12,2650,100
13,3800,1000
14,3800,1000
15,3800,1000
16,3800,1000
17,2650,100
18,0,0
9,2325,40
10,3100,200
11,3100,200
12,3750,400
13,2650,100
14,3800,1000
15,2650,100
16,3800,1000
17,2650,100
18,2000,20
9,2650,100
10,2650,100
11,3800,1000
12,3800,1000
13,3750,400
14,2650,100
15,3800,1000
16,3100,200
17,3100,200
18,3750,400
9,3100,200
10,3750,400
11,3100,200
12,2650,100
13,3800,1000
14,3800,1000
15,3800,1000
16,3800,1000
17,2650,100
18,0,0
9,2325,40
10,3100,200
11,3100,200
12,3750,400
13,2650,100
14,3800,1000
15,2650,100
16,3800,1000
17,2650,100
18,2000,20
9,2650,100
10,2650,100
11,3800,1000
12,3800,1000
13,3750,400
14,2650,100
15,3800,1000
16,3100,200
17,3100,200
18,3750,400
9,3100,200
10,3750,400
11,3100,200
12,2650,100
13,3800,1000
14,3800,1000
15,3800,1000
16,3800,1000
17,2650,100
18,0,0
9,2325,40
10,3100,200
11,3100,200
12,3750,400
13,2650,100
14,3800,1000
15,2650,100
16,3800,1000
17,2650,100
18,2000,20
9,2650,100
10,2650,100
11,3800,1000
12,3800,1000
13,3750,400
14,2650,100
15,3800,1000
16,3100,200
17,3100,200
18,3750,400
9,3100,200
10,3750,400
11,3100,200
12,2650,100
13,3800,1000
14,3800,1000
15,3800,1000
16,3800,1000
17,2650,100
18,0,0
